name,price,rating,url,source
"CHOCOINDIANART Happy Valentine's Day, 12pcs Chocolate Gift Box (6), Truffles",424.0,,https://www.flipkart.com/chocoindianart-happy-valentine-s-day-12pcs-chocolate-gift-box-6-truffles/p/itm9d898d9ec45e4,flipkart
"Midiron Chocolate Gift Pack with Love You Greeting Card, and Beautiful Red Rose Gift for Girlfriend, Wife, Boyfriend, Husband and Someone Special, Valentine's Day, Birthday, Anniversary and Love Gift Paper Gift Box",342.0,,https://www.flipkart.com/midiron-chocolate-gift-pack-love-you-greeting-card-beautiful-red-rose-girlfriend-wife-boyfriend-husband-someone-special-valentine-s-day-birthday-anniversary-paper-box/p/itm2a9986e905afc,flipkart
"CHOCOINDIANART Sweet, Happy Valentine's Day, 12 Chocolate GiftS Box, Truffles",379.0,,https://www.flipkart.com/chocoindianart-sweet-happy-valentine-s-day-12-chocolate-gifts-box-truffles/p/itmfeax3jeacbwzz,flipkart
"CHOCOINDIANART Very Nice Happy Valentine's Day, 12pcs Chocolate Gift Box (24), Truffles",400.0,,https://www.flipkart.com/chocoindianart-very-nice-happy-valentine-s-day-12pcs-chocolate-gift-box-24-truffles/p/itm79bf2b923909c,flipkart
"CHOCOINDIANART Very Nice Happy Valentine's Day, 12pcs Chocolate Gift Box (23), Truffles",396.0,,https://www.flipkart.com/chocoindianart-very-nice-happy-valentine-s-day-12pcs-chocolate-gift-box-23-truffles/p/itm597155c452b87,flipkart
Chocoloony Special Chocolate Gift Box For Birthday | Birthday Gift For Loved ones Bars,498.0,,https://www.flipkart.com/chocoloony-special-chocolate-gift-box-birthday-loved-ones-bars/p/itmbb2ca2d479b66,flipkart
"CHOCOINDIANART Super Happy Birthday, 12pcs Delicious Chocolate Gift Box, Truffles",418.0,,https://www.flipkart.com/chocoindianart-super-happy-birthday-12pcs-delicious-chocolate-gift-box-truffles/p/itm1eaec609e69a3,flipkart
"Midiron Chocolate Gift Box for Girlfriend, Wife, Boyfriend, Husband, Lovers On Valentine, Birthday, Anniversary and Special Occasion, You Make Me Complete My Love Chocolate Box Fudges",313.0,,https://www.flipkart.com/midiron-chocolate-gift-box-girlfriend-wife-boyfriend-husband-lovers-valentine-birthday-anniversary-special-occasion-you-make-me-complete-my-love-fudges/p/itm0ca608975d598,flipkart
"CHOCOINDIANART Very Sweet Happy Birthday, 12pcs Delicious Chocolate Gift Box, Truffles",408.0,,https://www.flipkart.com/chocoindianart-very-sweet-happy-birthday-12pcs-delicious-chocolate-gift-box-truffles/p/itm36e3017643612,flipkart
CHOCOINDIANART Merry Christmas -12pcs Super Chocolate Gifts Box || Brittles,740.0,,https://www.flipkart.com/chocoindianart-merry-christmas-12pcs-super-chocolate-gifts-box-brittles/p/itm9d4ec4d2bd350,flipkart
"CHOCOINDIANART Very Sweet Happy Birthday, 12pcs Delicious Chocolate Gift Box 17, Truffles",417.0,,https://www.flipkart.com/chocoindianart-very-sweet-happy-birthday-12pcs-delicious-chocolate-gift-box-17-truffles/p/itm629c43f1d2592,flipkart
CHOCOINDIANART Very Nice Happy Valentine's Day-12pcs Chocolate Gift Box (24) || Truffles,734.0,,https://www.flipkart.com/chocoindianart-very-nice-happy-valentine-s-day-12pcs-chocolate-gift-box-24-truffles/p/itm4c70acc4c6597,flipkart
"CHOCOINDIANART Wonderful Happy Birthday, 12pcs Delicious Chocolate Gift Box 58, Truffles",417.0,,https://www.flipkart.com/chocoindianart-wonderful-happy-birthday-12pcs-delicious-chocolate-gift-box-58-truffles/p/itm1cea0ec50f9f4,flipkart
"CHOCOINDIANART Happy Valentine's Day, 12 Chocolate Gifts Box, Truffles",417.0,,https://www.flipkart.com/chocoindianart-happy-valentine-s-day-12-chocolate-gifts-box-truffles/p/itm24e3e76baf237,flipkart
CHOCOINDIANART Wonderful Happy Valentine's Day-12pcs Chocolate Gift Box || Truffles,740.0,,https://www.flipkart.com/chocoindianart-wonderful-happy-valentine-s-day-12pcs-chocolate-gift-box-truffles/p/itm2a28847071a20,flipkart
"CHOCOINDIANART Very Nice Happy Valentine's Day, 12pcs Chocolate Gift Box (13), Truffles",417.0,,https://www.flipkart.com/chocoindianart-very-nice-happy-valentine-s-day-12pcs-chocolate-gift-box-13-truffles/p/itm911d60a682340,flipkart
"CHOCOINDIANART Lovely Happy Birthday, 12pcs Delicious Chocolate Gift Box 41, Truffles",424.0,,https://www.flipkart.com/chocoindianart-lovely-happy-birthday-12pcs-delicious-chocolate-gift-box-41-truffles/p/itm40906f4e46ac0,flipkart
"CHOCOINDIANART Surprise Happy Birthday, 12pcs Chocolate Gift Box, Truffles",417.0,,https://www.flipkart.com/chocoindianart-surprise-happy-birthday-12pcs-chocolate-gift-box-truffles/p/itm2fa82083606e9,flipkart
"CHOCOINDIANART New Happy Birthday , 12pcs Chocolate Gifts Box, Truffles",417.0,,https://www.flipkart.com/chocoindianart-new-happy-birthday-12pcs-chocolate-gifts-box-truffles/p/itm759e75e2480d3,flipkart
CHOCOINDIANART Very Special- Happy BirthDay-12 Chocolate GiftS Box || Truffles,728.0,,https://www.flipkart.com/chocoindianart-very-special-happy-birthday-12-chocolate-gifts-box-truffles/p/itme327d168956d4,flipkart
CHOCOINDIANART Surprise-Happy BirthDay-12 Chocolate GiftS Box || Truffles,745.0,,https://www.flipkart.com/chocoindianart-surprise-happy-birthday-12-chocolate-gifts-box-truffles/p/itme327d168956d4,flipkart
"CHOCOINDIANART Decorative Happy Birthday, 12pcs Delicious Chocolate Gift Box 24, Truffles",417.0,,https://www.flipkart.com/chocoindianart-decorative-happy-birthday-12pcs-delicious-chocolate-gift-box-24-truffles/p/itm592e0112197bc,flipkart
