name,price,url,source,rating,reviews,weight_g,original_currency,original_value,standardized_price_inr,price_inr,cleaned_name,price_per_gram,dedup_hash,popularity_score,popularity_rank
"CHOCOINDIANART Happy Birthday, 12pcs Delicious Chocolate Gift Box, Truffles",437.0,https://www.flipkart.com/chocoindianart-happy-birthday-12pcs-delicious-chocolate-gift-box-truffles/p/itmffvpdxqzrgz9b,flipkart,,,,INR,437.0,437.0,437.0,"CHOCOINDIANART Happy Birthday, 12pcs Delicious Chocolate Gift Box, Truffles",,bf30229b3c3dc50e8f128016d9f448ab,0.0,136
"CHOCOINDIANART Very Special, Happy BirthDay, 12 Chocolate GiftS Box, Truffles",419.0,https://www.flipkart.com/chocoindianart-very-special-happy-birthday-12-chocolate-gifts-box-truffles/p/itmfeax3bzmyzmug,flipkart,,,,INR,419.0,419.0,419.0,"CHOCOINDIANART Very , Happy BirthDay, 12 Chocolate GiftS Box, Truffles",,f5a2871bb9487e62e810a3159739e6b3,0.0,137
"CHOCOINDIANART Very Very Special, Happy BirthDay, 12 Chocolate GiftS Box, Truffles",430.0,https://www.flipkart.com/chocoindianart-very-special-happy-birthday-12-chocolate-gifts-box-truffles/p/itmfeax3ffemgphz,flipkart,,,,INR,430.0,430.0,430.0,"CHOCOINDIANART Very Very , Happy BirthDay, 12 Chocolate GiftS Box, Truffles",,f9b8eca23de512d2d13177ab2d1b0e76,0.0,138
"CHOCOINDIANART Special Happy Birthday, 12pcs Chocolate Gift Box, Truffles",377.0,https://www.flipkart.com/chocoindianart-special-happy-birthday-12pcs-chocolate-gift-box-truffles/p/itmffvzz4rmudqkm,flipkart,,,,INR,377.0,377.0,377.0,"CHOCOINDIANART Happy Birthday, 12pcs Chocolate Gift Box, Truffles",,8e12f3479c8de805cc0647b5e60aca2b,0.0,139
"CHOCOINDIANART Super Happy Birthday, 12pcs Delicious Chocolate Gift Box 64, Truffles",374.0,https://www.flipkart.com/chocoindianart-super-happy-birthday-12pcs-delicious-chocolate-gift-box-64-truffles/p/itm51a51da4939b0,flipkart,,,,INR,374.0,374.0,374.0,"CHOCOINDIANART Happy Birthday, 12pcs Delicious Chocolate Gift Box 64, Truffles",,58126bc9c1e75f4c556cacf95533826f,0.0,140
"CHOCOINDIANART Lover Happy Valentine's Day, 12pcs Delicious Chocolate Gift Box , Truffles",383.0,https://www.flipkart.com/chocoindianart-lover-happy-valentine-s-day-12pcs-delicious-chocolate-gift-box-truffles/p/itm9bce79a62f625,flipkart,,,,INR,383.0,383.0,383.0,"CHOCOINDIANART Lover Happy Valentine's Day, 12pcs Delicious Chocolate Gift Box , Truffles",,751541e287d708949a69fda5f9148626,0.0,141
"CHOCOINDIANART Very Special Happy Birthday, 12pcs Chocolate Gift Box, Truffles",335.0,https://www.flipkart.com/chocoindianart-very-special-happy-birthday-12pcs-chocolate-gift-box-truffles/p/itmffwg2wzm3kgka,flipkart,,,,INR,335.0,335.0,335.0,"CHOCOINDIANART Very Happy Birthday, 12pcs Chocolate Gift Box, Truffles",,8f478f261741a8f9449cb767c314fb28,0.0,142
Pure Temptation Gold Chocoblast Rosted Hazelnut Friend Pack Chocolate Cone Bites,245.0,https://www.flipkart.com/pure-temptation-gold-chocoblast-rosted-hazelnut-friend-pack-chocolate-cone-bites/p/itm6537e0c50b047,flipkart,,,,INR,245.0,245.0,245.0,Pure Temptation Gold Chocoblast Rosted Hazelnut Friend Pack Chocolate Cone Bites,,5782e7293d81ed551aaccf8297135d80,0.0,143
"CHOCOINDIANART Amazing Happy Valentine's Day, 12pcs Chocolate Gift Box (18), Truffles",405.0,https://www.flipkart.com/chocoindianart-amazing-happy-valentine-s-day-12pcs-chocolate-gift-box-18-truffles/p/itmbfe8c09874bd5,flipkart,,,,INR,405.0,405.0,405.0,"CHOCOINDIANART Amazing Happy Valentine's Day, 12pcs Chocolate Gift Box (18), Truffles",,d45bd6da6165e65a68c1d5d9d116d835,0.0,144
"CHOCOINDIANART Valentine's Day, 12 Chocolate Gifts Box, Truffles",380.0,https://www.flipkart.com/chocoindianart-valentine-s-day-12-chocolate-gifts-box-truffles/p/itmfeax3v8daeyuy,flipkart,,,,INR,380.0,380.0,380.0,"CHOCOINDIANART Valentine's Day, 12 Chocolate Gifts Box, Truffles",,244790cfa45f835e7a154cf4aa5d6e1e,0.0,145
redbakers.in Happy Birthday MYLOVE 24Chocolate Gift Box Truffles,480.0,https://www.flipkart.com/redbakers-in-happy-birthday-mylove-24chocolate-gift-box-truffles/p/itm2dbfb7f777373,flipkart,,,,INR,480.0,480.0,480.0,redbakers.in Happy Birthday MYLOVE 24Chocolate Gift Box Truffles,,797cd85ac2375ba713824ce141b413a1,0.0,146
ME&YOU Gourmet Chocolate Gift Box for Girlfriend & Wife-19 Bars,439.0,https://www.flipkart.com/me-you-gourmet-chocolate-gift-box-girlfriend-wife-19-bars/p/itmbfd1dbe56f7f1,flipkart,,,,INR,439.0,439.0,439.0,ME&YOU Gourmet Chocolate Gift Box for Girlfriend & Wife-19 Bars,,68e2b6edfaf474981e5e17b18357250c,0.0,147
"Choko La Sweet Love Heart Shaped Dark Chocolate Bars Gift Hamper Pack Gift Box Chocolates Bars, Caramels",544.0,https://www.flipkart.com/choko-la-sweet-love-heart-shaped-dark-chocolate-bars-gift-hamper-pack-box-chocolates-bars-caramels/p/itm96b380ce9e327,flipkart,,,,INR,544.0,544.0,544.0,"Choko La Sweet Love Heart Shaped Dark Chocolate Bars Gift Hamper Pack Gift Box Chocolates Bars, Caramels",,af12eb7a53c1f209ae4055b951644a92,0.0,148
CHOCOINDIANART Very Special- Happy Valentine's Day-12 Chocolate Gift Box || Truffles,745.0,https://www.flipkart.com/chocoindianart-very-special-happy-valentine-s-day-12-chocolate-gift-box-truffles/p/itmcc2be573ab6dd,flipkart,,,,INR,745.0,745.0,745.0,CHOCOINDIANART Very - Happy Valentine's Day-12 Chocolate Gift Box || Truffles,,4eb80cf5ddf60c9023f0ed64242d38d0,0.0,149
CHOCOINDIANART Very Special Happy BirthDay 12 Chocolate GiftS Box | Truffles,695.0,https://www.flipkart.com/chocoindianart-very-special-happy-birthday-12-chocolate-gifts-box-truffles/p/itmf0007d3076a74,flipkart,,,,INR,695.0,695.0,695.0,CHOCOINDIANART Very Happy BirthDay 12 Chocolate GiftS Box | Truffles,,0c5a72cf5074e8156b165ca73e2756aa,0.0,150
"CHOCOINDIANART Amazing Thank you, 12pcs Delicious Chocolate Gift Box Truffles",430.0,https://www.flipkart.com/chocoindianart-amazing-thank-you-12pcs-delicious-chocolate-gift-box-truffles/p/itmf81a8a62486ff,flipkart,,,,INR,430.0,430.0,430.0,"CHOCOINDIANART Amazing Thank you, 12pcs Delicious Chocolate Gift Box Truffles",,a12283910391a2875d125802dc8d9e5b,0.0,151
"CHOCOINDIANART Sweet Happy Birthday, 12pcs Delicious Chocolate Gift Box, Truffles",416.0,https://www.flipkart.com/chocoindianart-sweet-happy-birthday-12pcs-delicious-chocolate-gift-box-truffles/p/itmfea8b04176456,flipkart,,,,INR,416.0,416.0,416.0,"CHOCOINDIANART Sweet Happy Birthday, 12pcs Delicious Chocolate Gift Box, Truffles",,e05424435692193a5bb3bc8d095b3785,0.0,152
"CHOCOINDIANART Amazing - Happy Valentine's Day, 12pcs Chocolate Gift Box, Truffles",411.0,https://www.flipkart.com/chocoindianart-amazing-happy-valentine-s-day-12pcs-chocolate-gift-box-truffles/p/itm81019984553c1,flipkart,,,,INR,411.0,411.0,411.0,"CHOCOINDIANART Amazing - Happy Valentine's Day, 12pcs Chocolate Gift Box, Truffles",,2ac31fd6a1dae0023ee076620a94a774,0.0,153
"CHOCOINDIANART Amazing Happy Birthday, 12pcs Chocolate Gift Box, Truffles",452.0,https://www.flipkart.com/chocoindianart-amazing-happy-birthday-12pcs-chocolate-gift-box-truffles/p/itm7c3f038736e60,flipkart,,,,INR,452.0,452.0,452.0,"CHOCOINDIANART Amazing Happy Birthday, 12pcs Chocolate Gift Box, Truffles",,cf1a8ae1bdcee88fdf1d2b7065024c66,0.0,154
Expelite Love You Bae Chocolate Gift Box For Her 18pc Love You Chocolate gift Box Bars,355.0,https://www.flipkart.com/expelite-love-you-bae-chocolate-gift-box-her-18pc-bars/p/itm508a9bcfc2957,flipkart,,,,INR,355.0,355.0,355.0,Expelite Love You Bae Chocolate Gift Box For Her 18pc Love You Chocolate gift Box Bars,,6285724843960005e2067dc0fd56edd1,0.0,155
"CHOCOINDIANART Decorative Happy Birthday, 12pcs Chocolate Gift Box, Truffles",411.0,https://www.flipkart.com/chocoindianart-decorative-happy-birthday-12pcs-chocolate-gift-box-truffles/p/itmffwkcgekjxjkq,flipkart,,,,INR,411.0,411.0,411.0,"CHOCOINDIANART Decorative Happy Birthday, 12pcs Chocolate Gift Box, Truffles",,8f3a5933b1d8205d22bd3c47ef3f0ca0,0.0,156
"CHOCOINDIANART Birthday, 12pcs Delicious Chocolate Gift Box, Truffles",411.0,https://www.flipkart.com/chocoindianart-birthday-12pcs-delicious-chocolate-gift-box-truffles/p/itm10e42af96134d,flipkart,,,,INR,411.0,411.0,411.0,"CHOCOINDIANART Birthday, 12pcs Delicious Chocolate Gift Box, Truffles",,c9bb65fe4d2c3dfda6d38af12b26a89e,0.0,157
WINNI CELEBRATE RELATIONS Super Premium 24 Pcs Chocolates Gift Box | Belgian Imported Chocolate Hamper Truffles,1414.0,https://www.flipkart.com/winni-celebrate-relations-super-premium-24-pcs-chocolates-gift-box-belgian-imported-chocolate-hamper-truffles/p/itmd011aab3fcfe3,flipkart,,,,INR,1414.0,1414.0,1414.0,WINNI CELEBRATE RELATIONS Premium 24 Pcs Chocolates Gift Box | Belgian Imported Chocolate Hamper Truffles,,cab6c88a9bdc5184a51907a98d4584ad,0.0,158
Expelite Togetherness years pink cover chocolate box Bars,432.0,https://www.flipkart.com/expelite-togetherness-years-pink-cover-chocolate-box-bars/p/itmfg3g5tkgfbyew,flipkart,,,,INR,432.0,432.0,432.0,Expelite Togetherness years pink cover chocolate box Bars,,9ad28c96cf9cb999c233d6c0e9e8efe8,0.0,159
"CHOCOINDIANART Beautiful Happy Valentine's Day, 12pcs Chocolate Gift Box, Truffles",377.0,https://www.flipkart.com/chocoindianart-beautiful-happy-valentine-s-day-12pcs-chocolate-gift-box-truffles/p/itm0b72142bd8d4e,flipkart,,,,INR,377.0,377.0,377.0,"CHOCOINDIANART Beautiful Happy Valentine's Day, 12pcs Chocolate Gift Box, Truffles",,40ea663ec1d3cc98361fa672adab8650,0.0,160
Expelite You Are My World Truffle Chocolate Box Bars,367.0,https://www.flipkart.com/expelite-you-my-world-truffle-chocolate-box-bars/p/itmfeyut7phk3z6k,flipkart,,,,INR,367.0,367.0,367.0,Expelite You Are My World Truffle Chocolate Box Bars,,e4c7c667de3bb854cc960b49a272dcfa,0.0,161
"CHOCOINDIANART No. 1 Happy Birthday, 12pcs Delicious Chocolate Gift Box 12, Truffles",385.0,https://www.flipkart.com/chocoindianart-no-1-happy-birthday-12pcs-delicious-chocolate-gift-box-12-truffles/p/itm24bea119eb705,flipkart,,,,INR,385.0,385.0,385.0,"CHOCOINDIANART No. 1 Happy Birthday, 12pcs Delicious Chocolate Gift Box 12, Truffles",,a7924434d82c7135b514648b3b50cde8,0.0,162
WINNI CELEBRATE RELATIONS Luxurious 24 Pcs Chocolate Gift Pack | Handcrafted Chocolates Box Gift Hamper Truffles,1400.0,https://www.flipkart.com/winni-celebrate-relations-luxurious-24-pcs-chocolate-gift-pack-handcrafted-chocolates-box-hamper-truffles/p/itm79f5b19d19b96,flipkart,,,,INR,1400.0,1400.0,1400.0,WINNI CELEBRATE RELATIONS Luxurious 24 Pcs Chocolate Gift Pack | Handcrafted Chocolates Box Gift Hamper Truffles,,8f358469fa426a411cd4594d315ec195,0.0,163
WINNI CELEBRATE RELATIONS Premium Belgian Imported 24 Pcs Truffles Chocolate Gift Pack | Chocolates Box Truffles,1400.0,https://www.flipkart.com/winni-celebrate-relations-premium-belgian-imported-24-pcs-truffles-chocolate-gift-pack-chocolates-box/p/itm79e5f150800c3,flipkart,,,,INR,1400.0,1400.0,1400.0,WINNI CELEBRATE RELATIONS Premium Belgian Imported 24 Pcs Truffles Chocolate Gift Pack | Chocolates Box Truffles,,ffc67058e09d475d899dbed7bb7855c1,0.0,164
"CHOCOINDIANART Very Very Special, Happy Valentine's Day, 12 Chocolate Gifts Box, Truffles",395.0,https://www.flipkart.com/chocoindianart-very-special-happy-valentine-s-day-12-chocolate-gifts-box-truffles/p/itmfeax3zcgytcs2,flipkart,,,,INR,395.0,395.0,395.0,"CHOCOINDIANART Very Very , Happy Valentine's Day, 12 Chocolate Gifts Box, Truffles",,867de70279fbf4b945349fca8675eca1,0.0,165
creativechocolate Happy Birthday Delicious Special Chocolate Gift Box Truffles Truffles,211.0,https://www.flipkart.com/creativechocolate-happy-birthday-delicious-special-chocolate-gift-box-truffles/p/itm28bf467ef7f32,flipkart,,,,INR,211.0,211.0,211.0,creativechocolate Happy Birthday Delicious Chocolate Gift Box Truffles Truffles,,84a7e7dd20c0ea28a00d583ea8bedbb7,0.0,166
"CHOCOINDIANART Amazing Happy Birthday, 12pcs Delicious Chocolate Gift Box 57, Truffles",437.0,https://www.flipkart.com/chocoindianart-amazing-happy-birthday-12pcs-delicious-chocolate-gift-box-57-truffles/p/itm8d08d281218c3,flipkart,,,,INR,437.0,437.0,437.0,"CHOCOINDIANART Amazing Happy Birthday, 12pcs Delicious Chocolate Gift Box 57, Truffles",,b615a7df908e607732631bc99c24b1c4,0.0,167
CHOCOINDIANART Lover Happy Valentine's Day 12pcs Delicious Chocolate Gift Box | Truffles,625.0,https://www.flipkart.com/chocoindianart-lover-happy-valentine-s-day-12pcs-delicious-chocolate-gift-box-truffles/p/itm2f6e831d9be03,flipkart,,,,INR,625.0,625.0,625.0,CHOCOINDIANART Lover Happy Valentine's Day 12pcs Delicious Chocolate Gift Box | Truffles,,d2d8a78c9ccc4d94631bc36073b17b2c,0.0,168
CHOCOINDIANART Graceful Happy Valentine Day 6pcs Delicious Chocolate Gift || Truffles,400.0,https://www.flipkart.com/chocoindianart-graceful-happy-valentine-day-6pcs-delicious-chocolate-gift-truffles/p/itmaefdb7c66e75c,flipkart,,,,INR,400.0,400.0,400.0,CHOCOINDIANART Graceful Happy Valentine Day 6pcs Delicious Chocolate Gift || Truffles,,068fb72b31b5de197948c0b74363564f,0.0,169
"CHOCOINDIANART Very Special Happy Valentine's Day, 12pcs Chocolate Gift Box, Truffles",394.0,https://www.flipkart.com/chocoindianart-very-special-happy-valentine-s-day-12pcs-chocolate-gift-box-truffles/p/itm9fe91cfde8a6a,flipkart,,,,INR,394.0,394.0,394.0,"CHOCOINDIANART Very Happy Valentine's Day, 12pcs Chocolate Gift Box, Truffles",,295208bbaad0bfee5694367739643427,0.0,170
CHOCOINDIANART Super Merry Christmas 18pcs Delicious Chocolate Gift | Truffles,946.0,https://www.flipkart.com/chocoindianart-super-merry-christmas-18pcs-delicious-chocolate-gift-truffles/p/itm587429a388e97,flipkart,,,,INR,946.0,946.0,946.0,CHOCOINDIANART Merry Christmas 18pcs Delicious Chocolate Gift | Truffles,,ccb7301ca4334db90e1d382b767ac7c9,0.0,171
CHOCOINDIANART Special Happy Valentine's Day 06pcs Delicious Chocolate Gift | Truffles,382.0,https://www.flipkart.com/chocoindianart-special-happy-valentine-s-day-06pcs-delicious-chocolate-gift-truffles/p/itm2ab8d181c7dc0,flipkart,,,,INR,382.0,382.0,382.0,CHOCOINDIANART Happy Valentine's Day 06pcs Delicious Chocolate Gift | Truffles,,2866e493c53ea70c5cdd66ad743fd991,0.0,172
"CHOCOINDIANART Very Nice Happy Valentine's Day, 12pcs Chocolate Gift Box (22), Truffles",546.0,https://www.flipkart.com/chocoindianart-very-nice-happy-valentine-s-day-12pcs-chocolate-gift-box-22-truffles/p/itm2e453b6400aa6,flipkart,,,,INR,546.0,546.0,546.0,"CHOCOINDIANART Very Nice Happy Valentine's Day, 12pcs Chocolate Gift Box (22), Truffles",,74b0d9c92c577f36c56da4a91bbeb0d3,0.0,173
Pure Temptation Chocoblast - Joy Chocolate Filled Mini Cones - Birthday Gift Box | Cone Bites,264.0,https://www.flipkart.com/pure-temptation-chocoblast-joy-chocolate-filled-mini-cones-birthday-gift-box-cone-bites/p/itm64d0c9b604b6e,flipkart,,,,INR,264.0,264.0,264.0,Pure Temptation Chocoblast - Joy Chocolate Filled Mini Cones - Birthday Gift Box | Cone Bites,,ed88d904f7be9ed865ebfeb427bd2aa0,0.0,174
CHOCOINDIANART Amazing Happy Birthday-12pcs Delicious Chocolate Gift Box 57 || Truffles,728.0,https://www.flipkart.com/chocoindianart-amazing-happy-birthday-12pcs-delicious-chocolate-gift-box-57-truffles/p/itmb45635c7ca620,flipkart,,,,INR,728.0,728.0,728.0,CHOCOINDIANART Amazing Happy Birthday-12pcs Delicious Chocolate Gift Box 57 || Truffles,,61ea62503fd8237e5167d0e326d9e229,0.0,175
CHOCOINDIANART Lovely Happy Valentine's Day-12pcs Chocolate Gift Box || Truffles,728.0,https://www.flipkart.com/chocoindianart-lovely-happy-valentine-s-day-12pcs-chocolate-gift-box-truffles/p/itm7bb7960addbf9,flipkart,,,,INR,728.0,728.0,728.0,CHOCOINDIANART Lovely Happy Valentine's Day-12pcs Chocolate Gift Box || Truffles,,598851622789ac3277b4f66f46343c9a,0.0,176
CHOCOINDIANART Very Very Special Happy BirthDay 12 Chocolate GiftS Box | Truffles,673.0,https://www.flipkart.com/chocoindianart-very-special-happy-birthday-12-chocolate-gifts-box-truffles/p/itm0dd2f43693b86,flipkart,,,,INR,673.0,673.0,673.0,CHOCOINDIANART Very Very Happy BirthDay 12 Chocolate GiftS Box | Truffles,,fbf3ba151508fc7ab7f9f38e5228f69f,0.0,177
CHOCOINDIANART Very Nice Thank you-12pcs Delicious Chocolate Gift Box Truffles,740.0,https://www.flipkart.com/chocoindianart-very-nice-thank-you-12pcs-delicious-chocolate-gift-box-truffles/p/itme1df0557d6edb,flipkart,,,,INR,740.0,740.0,740.0,CHOCOINDIANART Very Nice Thank you-12pcs Delicious Chocolate Gift Box Truffles,,6796867ea8d58e4ec3301c59bcc32b0a,0.0,178
CHOCOINDIANART Pleasing Happy Birthday 06pcs Delicious Chocolate Gift | Truffles,382.0,https://www.flipkart.com/chocoindianart-pleasing-happy-birthday-06pcs-delicious-chocolate-gift-truffles/p/itm9296c1643c2dc,flipkart,,,,INR,382.0,382.0,382.0,CHOCOINDIANART Pleasing Happy Birthday 06pcs Delicious Chocolate Gift | Truffles,,4321c13f71ebe7b8ad217170eabecf81,0.0,179
The Gift Studio Chocolate Bliss Hamper Combo,2698.0,https://www.flipkart.com/gift-studio-chocolate-bliss-hamper-combo/p/itm35b3a82809062,flipkart,,,,INR,2698.0,2698.0,2698.0,The Gift Studio Chocolate Bliss Hamper Combo,,c138590d0d6924ed2cc419a90a12acb5,0.0,180
"CHOCOINDIANART Very Sweet Happy Birthday, 12pcs Delicious Chocolate Gift Box 53, Truffles",417.0,https://www.flipkart.com/chocoindianart-very-sweet-happy-birthday-12pcs-delicious-chocolate-gift-box-53-truffles/p/itm47455f57946e5,flipkart,,,,INR,417.0,417.0,417.0,"CHOCOINDIANART Very Sweet Happy Birthday, 12pcs Delicious Chocolate Gift Box 53, Truffles",,e870be1fd263e8986b44f44f56817f89,0.0,181
"CHOCOINDIANART Wonderful Thank you, 12pcs Delicious Chocolate Gift Box Truffles",430.0,https://www.flipkart.com/chocoindianart-wonderful-thank-you-12pcs-delicious-chocolate-gift-box-truffles/p/itm293b61f88c3fc,flipkart,,,,INR,430.0,430.0,430.0,"CHOCOINDIANART Wonderful Thank you, 12pcs Delicious Chocolate Gift Box Truffles",,8ccfa44a12507e643a2fa0148dec067d,0.0,182
"CHOCOINDIANART Sweet Happy Birthday, 12pcs Delicious Chocolate Gift Box 25, Truffles",416.0,https://www.flipkart.com/chocoindianart-sweet-happy-birthday-12pcs-delicious-chocolate-gift-box-25-truffles/p/itmd7e245c17d027,flipkart,,,,INR,416.0,416.0,416.0,"CHOCOINDIANART Sweet Happy Birthday, 12pcs Delicious Chocolate Gift Box 25, Truffles",,64ed24475ab9470cbd90168cc01cbc02,0.0,183
Midiron Stunning Mother Day Chocolate Gift Combo for Mother – Loving Gift Set Mother Assorted Gift Box,442.0,https://www.flipkart.com/midiron-stunning-mother-day-chocolate-gift-combo-loving-set-assorted-box/p/itm0127092f1b2de,flipkart,,,,INR,442.0,442.0,442.0,Midiron Stunning Mother Day Chocolate Gift Combo for Mother – Loving Gift Set Mother Assorted Gift Box,,f9d714dfb2d9f5bd4ea559521a5c9e74,0.0,184
Regallo Chocolate Gift Box For Every Special Occasion Gifts Brittles,234.0,https://www.flipkart.com/regallo-chocolate-gift-box-every-special-occasion-gifts-brittles/p/itm22c2f315d1cb8,flipkart,,,,INR,234.0,234.0,234.0,Regallo Chocolate Gift Box For Every Occasion Gifts Brittles,,61c826504283c3a5c34d4357e6723be0,0.0,185
OddClick I LOVE YOU chocolate gift box for boyfriend girlfriend husband wife Paper Gift Box,268.0,https://www.flipkart.com/oddclick-love-you-chocolate-gift-box-boyfriend-girlfriend-husband-wife-paper/p/itm691e44c094a9b,flipkart,,,,INR,268.0,268.0,268.0,OddClick I LOVE YOU chocolate gift box for boyfriend girlfriend husband wife Paper Gift Box,,9b4aed36f87df5cd07d25b9e8c67f4af,0.0,186
CHOCOINDIANART New idea happy birthday 12 Delicious Chocolate Gift Box | Truffles,684.0,https://www.flipkart.com/chocoindianart-new-idea-happy-birthday-12-delicious-chocolate-gift-box-truffles/p/itm9819519b0973e,flipkart,,,,INR,684.0,684.0,684.0,CHOCOINDIANART New idea happy birthday 12 Delicious Chocolate Gift Box | Truffles,,423533572e8ac22cd90193201636f75e,0.0,187
CHOCOINDIANART Special Happy BirthDay 12 Chocolate Surprise Gift Box | Truffles,664.0,https://www.flipkart.com/chocoindianart-special-happy-birthday-12-chocolate-surprise-gift-box-truffles/p/itm3e9b3432f0e6f,flipkart,,,,INR,664.0,664.0,664.0,CHOCOINDIANART Happy BirthDay 12 Chocolate Surprise Gift Box | Truffles,,0b0e83b54a2ec7c91d0bf6f00d2a8689,0.0,188
CHOCOINDIANART Sweet Happy Birthday-12pcs Delicious Chocolate Gift Box 25 || Truffles,757.0,https://www.flipkart.com/chocoindianart-sweet-happy-birthday-12pcs-delicious-chocolate-gift-box-25-truffles/p/itmee71e7743abe3,flipkart,,,,INR,757.0,757.0,757.0,CHOCOINDIANART Sweet Happy Birthday-12pcs Delicious Chocolate Gift Box 25 || Truffles,,c83799ae074556493c608ce76c64cb5a,0.0,189
CHOCOINDIANART Happy Birthday-12pcs Delicious Chocolate Gift Box 27 || Truffles,728.0,https://www.flipkart.com/chocoindianart-happy-birthday-12pcs-delicious-chocolate-gift-box-27-truffles/p/itmdad59a0c52361,flipkart,,,,INR,728.0,728.0,728.0,CHOCOINDIANART Happy Birthday-12pcs Delicious Chocolate Gift Box 27 || Truffles,,f279a6e1e3fd6096a08d41b0af9a4f7c,0.0,190
CHOCOINDIANART Very Very Special- Happy BirthDay-12 Chocolate GiftS Box || Truffles,740.0,https://www.flipkart.com/chocoindianart-very-special-happy-birthday-12-chocolate-gifts-box-truffles/p/itmcf04dccdd1d78,flipkart,,,,INR,740.0,740.0,740.0,CHOCOINDIANART Very Very - Happy BirthDay-12 Chocolate GiftS Box || Truffles,,bd16f54cca1e48ede01ee4a705a324b1,0.0,191
CHOCOINDIANART Special- Happy Valentine's Day-12 Chocolate Gift Box || Truffles,740.0,https://www.flipkart.com/chocoindianart-special-happy-valentine-s-day-12-chocolate-gift-box-truffles/p/itmea93be9822170,flipkart,,,,INR,740.0,740.0,740.0,CHOCOINDIANART - Happy Valentine's Day-12 Chocolate Gift Box || Truffles,,f5046dd6884561e41a8f73c9c0981063,0.0,192
CHOCOINDIANART Lover Happy Valentine's Day-12pcs Delicious Chocolate Gift Box || Truffles,728.0,https://www.flipkart.com/chocoindianart-lover-happy-valentine-s-day-12pcs-delicious-chocolate-gift-box-truffles/p/itm4e18ae81607b2,flipkart,,,,INR,728.0,728.0,728.0,CHOCOINDIANART Lover Happy Valentine's Day-12pcs Delicious Chocolate Gift Box || Truffles,,438dddabeb39b8afc466ab1976c784e6,0.0,193
CHOCOINDIANART Lovely Happy Valentine's Day-12pcs Chocolate Gift Box (3) || Truffles,740.0,https://www.flipkart.com/chocoindianart-lovely-happy-valentine-s-day-12pcs-chocolate-gift-box-3-truffles/p/itme31ad554bebf3,flipkart,,,,INR,740.0,740.0,740.0,CHOCOINDIANART Lovely Happy Valentine's Day-12pcs Chocolate Gift Box (3) || Truffles,,e1b8483bea543b48582df564235ba747,0.0,194
CHOCOINDIANART Happy Valentine's Day-12pcs Chocolate Gift Box (6) || Truffles,745.0,https://www.flipkart.com/chocoindianart-happy-valentine-s-day-12pcs-chocolate-gift-box-6-truffles/p/itm7e62589fe9e0f,flipkart,,,,INR,745.0,745.0,745.0,CHOCOINDIANART Happy Valentine's Day-12pcs Chocolate Gift Box (6) || Truffles,,6ea38dcf2497ac3fc30a98512e4fcb39,0.0,195
CHOCOINDIANART Graceful Happy Valentine's Day 06pcs Delicious Chocolate Gift | Truffles,382.0,https://www.flipkart.com/chocoindianart-graceful-happy-valentine-s-day-06pcs-delicious-chocolate-gift-truffles/p/itmaec78e285aa79,flipkart,,,,INR,382.0,382.0,382.0,CHOCOINDIANART Graceful Happy Valentine's Day 06pcs Delicious Chocolate Gift | Truffles,,18ee14a619c88389ed6d954a5803068c,0.0,196
"CHOCOINDIANART Decorative Happy Birthday, 12pcs Delicious Chocolate Gift Box, Truffles",417.0,https://www.flipkart.com/chocoindianart-decorative-happy-birthday-12pcs-delicious-chocolate-gift-box-truffles/p/itmf48797fbb3255,flipkart,,,,INR,417.0,417.0,417.0,"CHOCOINDIANART Decorative Happy Birthday, 12pcs Delicious Chocolate Gift Box, Truffles",,4edfb39a43cbafa0c0c32b29d1bb9959,0.0,197
CHOCOINDIANART Very Amazing Happy Birthday-12pcs Delicious Chocolate Gift Box 67 || Truffles,740.0,https://www.flipkart.com/chocoindianart-very-amazing-happy-birthday-12pcs-delicious-chocolate-gift-box-67-truffles/p/itm44295f069339e,flipkart,,,,INR,740.0,740.0,740.0,CHOCOINDIANART Very Amazing Happy Birthday-12pcs Delicious Chocolate Gift Box 67 || Truffles,,d9ce9127a09685b56eae0b9634a70c32,0.0,198
CHOCOINDIANART Lovely Happy Valentine's Day 12pcs Chocolate Gift Box (3) | Truffles,806.0,https://www.flipkart.com/chocoindianart-lovely-happy-valentine-s-day-12pcs-chocolate-gift-box-3-truffles/p/itm0bb7b886a5db0,flipkart,,,,INR,806.0,806.0,806.0,CHOCOINDIANART Lovely Happy Valentine's Day 12pcs Chocolate Gift Box (3) | Truffles,,21ac9e6f88f8e41ce635876ad9eafddc,0.0,199
"CHOCOINDIANART Sweet, Happy Valentine's Day, 12 Chocolate GiftS Box, Truffles",379.0,https://www.flipkart.com/chocoindianart-sweet-happy-valentine-s-day-12-chocolate-gifts-box-truffles/p/itmfeax3jeacbwzz,flipkart,,,,INR,379.0,379.0,379.0,"CHOCOINDIANART Sweet, Happy Valentine's Day, 12 Chocolate GiftS Box, Truffles",,f16532b6de2423b1de9fd5ca01aa6663,0.0,200
